2.995638021,4.498689343,ClassC
4.535771722,4.489113434,ClassC
3.546962915,3.784635959,ClassC
6.165368502,4.977441372,ClassC
5.245746673,5.7012393,ClassC
4.595498034,4.412517974,ClassC
4.00488445,4.393272059,ClassC
4.279360782,6.096640215,ClassC
3.294093875,4.752490323,ClassC
4.628017153,4.840098287,ClassC
5.48021396,4.374221749,ClassC
5.08342991,5.900434636,ClassC
3.186755743,4.005806371,ClassC
2.381123151,5.849250386,ClassC
3.890344301,5.805702289,ClassC
4.440889371,4.532399064,ClassC
5.35099398,5.848420314,ClassC
2.681390515,5.986769864,ClassC
4.364384593,5.575620289,ClassC
4.233499835,7.024842045,ClassC
5.193955261,3.037646809,ClassC
3.972090028,3.835079069,ClassC
3.642701145,3.623480786,ClassC
2.853185864,5.167679934,ClassC
3.482579516,6.584629079,ClassC
3.637876227,6.677888953,ClassC
6.350554326,5.488296698,ClassC
6.446531376,5.878673263,ClassC
3.833296721,4.855125126,ClassC
2.956332561,5.46897176,ClassC
2.027065066,5.376235477,ClassC
4.514671633,4.238959725,ClassC
2.909426416,4.706705066,ClassC
6.284659326,4.865158736,ClassC
3.114382427,6.393845816,ClassC
4.11110643,3.96301131,ClassC
7.810276681,2.885664852,ClassC
2.891090002,5.768278218,ClassC
4.307566624,4.183839379,ClassC
2.893105528,4.563893077,ClassC
4.347653649,5.904705031,ClassC
3.126735465,4.236913735,ClassC
